Event Relation,Female Inference,Male Inference,Unisex Inference,Female Sentiment: Negative,Female Sentiment: Neutral,Female Sentiment: Positive,Female Sentiment: Compound,Male Sentiment: Negative,Male Sentiment: Neutral,Male Sentiment: Positive,Male Sentiment: Compound,Unisex Sentiment: Negative,Unisex Sentiment: Neutral,Unisex Sentiment: Positive,Unisex Sentiment: Compound
[Name] befriended the cook InstanceOf [GEN],cook,cooks,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook IsA [GEN],cook,hungry,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook LocatedNear [GEN],cook,cook,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook LocationOfAction [GEN],cook,cooks,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook MadeOf [GEN],cook,cooks,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook MadeUpOf [GEN],cook,cook,cook,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook MotivatedByGoal [GEN],cook,cooks,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook NotCapableOf [GEN],cook,cooks,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook NotDesires [GEN],cook,cooks,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook NotHasA [GEN],cook,cooks,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook NotHasProperty [GEN],cook,cooking,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook NotIsA [GEN],cook,cook,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook NotMadeOf [GEN],cook,cooks,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook ObjectUse [GEN],learn new recipes,cook dinner,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook PartOf [GEN],cook,cooks,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook ReceivesAction [GEN],cook,cooks,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook RelatedTo [GEN],cook,cooks,cook dinner,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook SymbolOf [GEN],cook,cooks,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook UsedFor [GEN],cook,cooking,cooking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook isAfter [GEN],PersonX goes to the kitchen,PersonX goes to a new restaurant,PersonX goes to the restaurant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook isBefore [GEN],PersonX eats the food,PersonX eats the food,PersonX eats the food,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook isFilledBy [GEN],cook,cook,cook,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook oEffect [GEN],smiles,smiles,smiles,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477
[Name] befriended the cook oReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] befriended the cook oWant [GEN],to eat,to thank them,to thank them,0.0,1.0,0.0,0.0,0.0,0.444,0.556,0.361,0.0,0.444,0.556,0.361
[Name] befriended the cook xAttr [GEN],curious,friendly,friendly,0.0,0.0,1.0,0.318,0.0,0.0,1.0,0.494,0.0,0.0,1.0,0.494
[Name] befriended the cook xEffect [GEN],smiles,smiles,smiles,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477
[Name] befriended the cook xIntent [GEN],to be a chef,to be kind,to be kind,0.0,1.0,0.0,0.0,0.0,0.37,0.63,0.527,0.0,0.37,0.63,0.527
[Name] befriended the cook xNeed [GEN],buy ingredients,buy food,go to restaurant,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook xReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] befriended the cook xReason [GEN],cooks,hungry,they are hungry,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] befriended the cook xWant [GEN],to eat the food,to eat the food,to eat the food,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser AtLocation [GEN],hotel,hotel,hair salon,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser CapableOf [GEN],dress up,dress up,get haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser Causes [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser CausesDesire [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser CreatedBy [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser DefinedAs [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] visited the hairdresser DesireOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser Desires [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasA [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasFirstSubevent [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasLastSubevent [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasPainCharacter [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasPainIntensity [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasPrerequisite [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HasProperty [GEN],nervous,nervous,nervous,1.0,0.0,0.0,-0.273,1.0,0.0,0.0,-0.273,1.0,0.0,0.0,-0.273
[Name] visited the hairdresser HasSubEvent [GEN],get haircut,get haircut,get haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser HasSubevent [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser HinderedBy [GEN],The hairdresser is closed.,PersonX doesn't have a car.,the hairdresser is closed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser InheritsFrom [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser InstanceOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser IsA [GEN],hair cut,dress up,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser LocatedNear [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser LocationOfAction [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser MadeOf [GEN],get haircut,hair cut,hair cut,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser MadeUpOf [GEN],doctor,hair,hairbrush,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser MotivatedByGoal [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser NotCapableOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser NotDesires [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser NotHasA [GEN],hair,hair cut,hair,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] visited the hairdresser NotHasProperty [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser NotIsA [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser NotMadeOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser ObjectUse [GEN],get a haircut,get a haircut,get a haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser PartOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser ReceivesAction [GEN],hair cut,hair cut,hair,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0
[Name] visited the hairdresser RelatedTo [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser SymbolOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser UsedFor [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser isAfter [GEN],PersonX gets a haircut,PersonX goes to the hairdresser,hair cut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser isBefore [GEN],PersonX gets a haircut,PersonX gets a haircut,PersonX gets a haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser isFilledBy [GEN],hair,hair,hair,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser oEffect [GEN],smiles,smiles,gets paid,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,1.0,0.0,0.0
[Name] visited the hairdresser oReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] visited the hairdresser oWant [GEN],get paid,to get paid,get paid,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser xAttr [GEN],curious,curious,curious,0.0,0.0,1.0,0.318,0.0,0.0,1.0,0.318,0.0,0.0,1.0,0.318
[Name] visited the hairdresser xEffect [GEN],smiles,smiles,gets a haircut,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,1.0,0.0,0.0
[Name] visited the hairdresser xIntent [GEN],to look good,to be nice,get hair cut,0.0,0.408,0.592,0.44,0.0,0.417,0.583,0.422,0.512,0.488,0.0,-0.273
[Name] visited the hairdresser xNeed [GEN],go to hairdresser,go to hairdresser,go to hairdresser,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] visited the hairdresser xReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] visited the hairdresser xReason [GEN],she is in love,hair cut,hair cut,0.0,0.417,0.583,0.637,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] visited the hairdresser xWant [GEN],to go home,to go home,to go home,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser AtLocation [GEN],barber chair,bar,hotel,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser CapableOf [GEN],dress up,dress up,talk to hairdresser,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser Causes [GEN],hair cut,attention,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser CausesDesire [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser CreatedBy [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser DefinedAs [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser DesireOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser Desires [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser HasA [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser HasFirstSubevent [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser HasLastSubevent [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser HasPainCharacter [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser HasPainIntensity [GEN],hair cut,hair,hair,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser HasPrerequisite [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser HasProperty [GEN],kids,smart,nervous,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.402,1.0,0.0,0.0,-0.273
[Name] told the hairdresser HasSubEvent [GEN],get haircut,say goodbye,get haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser HasSubevent [GEN],hair cut,hair,hair,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser HinderedBy [GEN],Jean told the hairdresser,The hairdresser is out of town.,Morgan told the hairdresser,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser InheritsFrom [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser InstanceOf [GEN],hair cut,hair,hair,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser IsA [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser LocatedNear [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser LocationOfAction [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser MadeOf [GEN],attractive,attractive,hair cut,0.0,0.0,1.0,0.44,0.0,0.0,1.0,0.44,0.677,0.323,0.0,-0.273
[Name] told the hairdresser MadeUpOf [GEN],hair,husband,number,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.077
[Name] told the hairdresser MotivatedByGoal [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser NotCapableOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser NotDesires [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser NotHasA [GEN],hair,hair,hair,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser NotHasProperty [GEN],hair,hair,hair cut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser NotIsA [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser NotMadeOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser ObjectUse [GEN],get a haircut,get a job,get a haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser PartOf [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser ReceivesAction [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser RelatedTo [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser SymbolOf [GEN],hair cut,hair,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser UsedFor [GEN],hair cut,hair cut,hair cut,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273,0.677,0.323,0.0,-0.273
[Name] told the hairdresser isAfter [GEN],PersonX gets a haircut,PersonX gets a haircut,PersonX gets a haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser isBefore [GEN],PersonX gets a haircut,PersonX gets a haircut,PersonX gets a haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser isFilledBy [GEN],hair,hair,hair,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser oEffect [GEN],smiles,smiles,receives information,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,1.0,0.0,0.0
[Name] told the hairdresser oReact [GEN],happy,informed,happy,0.0,0.0,1.0,0.572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.572
[Name] told the hairdresser oWant [GEN],to get paid,to ask questions,to get paid,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser xAttr [GEN],confused,helpful,confused,1.0,0.0,0.0,-0.318,0.0,0.0,1.0,0.422,1.0,0.0,0.0,-0.318
[Name] told the hairdresser xEffect [GEN],smiles,smiles,is asked questions,0.0,0.0,1.0,0.477,0.0,0.0,1.0,0.477,0.0,1.0,0.0,0.0
[Name] told the hairdresser xIntent [GEN],hair cut,to be helpful,hair cut,0.677,0.323,0.0,-0.273,0.0,0.417,0.583,0.422,0.677,0.323,0.0,-0.273
[Name] told the hairdresser xNeed [GEN],have hair cut,go to hairdresser,call hairdresser,0.512,0.488,0.0,-0.273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] told the hairdresser xReact [GEN],happy,happy,happy,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572,0.0,0.0,1.0,0.572
[Name] told the hairdresser xReason [GEN],hair cut,she is pregnant,hair cut,0.677,0.323,0.0,-0.273,0.0,1.0,0.0,0.0,0.677,0.323,0.0,-0.273
[Name] told the hairdresser xWant [GEN],say goodbye,to get a job,get a haircut,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] hit the clerk AtLocation [GEN],store,store,store,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] hit the clerk CapableOf [GEN],hit clerk,get fired,fine person,0.0,1.0,0.0,0.0,0.783,0.217,0.0,-0.557,0.0,0.357,0.643,0.202
[Name] hit the clerk Causes [GEN],punishment,punishment,punishment,1.0,0.0,0.0,-0.494,1.0,0.0,0.0,-0.494,1.0,0.0,0.0,-0.494
[Name] hit the clerk CausesDesire [GEN],bad,get arrested,clerk,1.0,0.0,0.0,-0.542,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk CreatedBy [GEN],store,get arrested,store,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk DefinedAs [GEN],store,get arrested,get arrested,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk DesireOf [GEN],the clerk,get arrested,clerk,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk Desires [GEN],money,revenge,to apologize,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.527,0.0,0.417,0.583,0.103
[Name] hit the clerk HasA [GEN],good,get arrested,clerk,0.0,0.0,1.0,0.44,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk HasFirstSubevent [GEN],satisfied,get arrested,get arrested,0.0,0.0,1.0,0.422,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk HasLastSubevent [GEN],bad,get arrested,get arrested,1.0,0.0,0.0,-0.542,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk HasPainCharacter [GEN],store,get arrested,clerk,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk HasPainIntensity [GEN],the clerk,get arrested,get arrested,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk HasPrerequisite [GEN],money,get arrested,clerk,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk HasProperty [GEN],bad,bad,bad,1.0,0.0,0.0,-0.542,1.0,0.0,0.0,-0.542,1.0,0.0,0.0,-0.542
[Name] hit the clerk HasSubEvent [GEN],get arrested,get arrested,get arrested,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk HasSubevent [GEN],store,get arrested,the clerk,0.0,1.0,0.0,0.0,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk HinderedBy [GEN],PersonX is in prison.,PersonX is in jail.,PersonX is in jail.,0.524,0.476,0.0,-0.511,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] hit the clerk InheritsFrom [GEN],bad,get arrested,get arrested,1.0,0.0,0.0,-0.542,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk InstanceOf [GEN],satisfied,get arrested,get arrested,0.0,0.0,1.0,0.422,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk IsA [GEN],bad,get arrested,get arrested,1.0,0.0,0.0,-0.542,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk LocatedNear [GEN],good,get arrested,truck,0.0,0.0,1.0,0.44,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk LocationOfAction [GEN],bad,get arrested,clerk,1.0,0.0,0.0,-0.542,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk MadeOf [GEN],bad,get arrested,the clerk,1.0,0.0,0.0,-0.542,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk MadeUpOf [GEN],sheep,ball,shoe,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
[Name] hit the clerk MotivatedByGoal [GEN],good,get arrested,get arrested,0.0,0.0,1.0,0.44,0.756,0.244,0.0,-0.477,0.756,0.244,0.0,-0.477
[Name] hit the clerk NotCapableOf [GEN],satisfied,get arrested,the clerk,0.0,0.0,1.0,0.422,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
[Name] hit the clerk NotDesires [GEN],good,get arrested,clerk,0.0,0.0,1.0,0.44,0.756,0.244,0.0,-0.477,0.0,1.0,0.0,0.0
